Country	Mountain	Latitude	Longitude	Elevation
Australia	Mount Douglas	-13.2555687100541	131.732683181763	255
Australia	Mount Porter	-13.6332250679602	131.821088790894	292
Australia	Mount George	-13.4016429494523	131.870613098145	271
Australia	Mount Saunders	-13.5828386336767	131.909322738647	307
Australia	Mount McLachlan	-13.779985062236	131.784782409668	274
Australia	Cullen Hill	-13.8138268787867	131.967515945435	205
Australia	Middle Head	-11.3670375744083	132.198915481567	64
Australia	Mount Permain	-11.9058184413066	132.984266281128	222
Australia	Mayambanjdju	-12.2898561109654	132.366285324097	86
Australia	Namarr-Ganag Ga	-12.3714428357786	132.946071624756	81
Australia	Oenpelli Hill	-12.333797030217	133.065204620361	110
Australia	Nimbabirr Hill	-12.3035255436171	133.079023361206	146
Australia	Gonboluk	-13.2024289933537	132.452974319458	221
Australia	Kub-O-Wer Hill	-12.9878313182685	133.116960525513	570
Australia	Big Sunday	-13.656662778922	132.650384902954	338
Australia	Mount Ebsworth	-13.9386489114644	132.720422744751	267
Australia	Red Hill	-14.050331591167	134.34193611145	122
Australia	Mount Burnwul	-15.3201150087681	130.319223403931	274
Australia	Mount Lagani	-15.2975974547881	130.362396240234	315
Australia	Mount Wollondain	-15.2289536671637	130.525732040405	343
Australia	Priors Knob	-14.1982417606898	130.825023651123	241
Australia	Oshea Hill	-14.3043912530861	132.12553024292	226
Australia	Beasley Pillar	-14.3776517606434	132.031030654907	248
Australia	Double Hill	-14.4213804221985	132.109308242798	230
Australia	Round Hill	-14.6205444268248	131.711139678955	122
Australia	Mount Gertrude	-15.252472280228	131.4404296875	266
Australia	Mount Armstrong	-14.7557933424705	131.393909454346	256
Australia	Mount Leonard	-15.1930910060077	131.629686355591	256
Australia	Karracumby Peak	-15.4890846025816	130.093402862549	292
Australia	The Brothers	-15.6068349058351	130.600662231445	236
Australia	Mount Sellars	-15.7181559236202	130.502557754517	241
Australia	Mount Dempsey	-15.8623611710586	130.470714569092	264
Australia	Tee Dee Hill	-16.5445569183183	129.676523208618	234
Australia	Burt Hill	-16.1251499373904	130.882873535156	227
Australia	Mount Sandiman	-16.0206533888653	131.0657787323	209
Australia	Mount Gosse	-15.5421798006268	131.503171920776	251
Australia	Tinker Hill	-15.8948881106018	131.842546463013	234
Australia	Tandangle Hill	-14.5628161414845	132.979373931885	224
Australia	Mount Mott	-14.6839865048674	133.214635848999	199
Australia	Black Cap	-14.4307734834696	133.474359512329	198
Australia	Mount Solitary	-14.898755211921	133.207683563232	179
Australia	Alungalugi Hill	-14.4118207054736	133.729104995728	124
Australia	Mount Throsby	-14.1607947040504	134.131393432617	212
Australia	Tate Bluff	-14.1444824987362	134.439353942871	164
Australia	Craven Ord Hill	-18.8465937807615	124.293565750122	236
Australia	Wokatherra Hill	-28.6443476537241	114.660186767578	221
Australia	Mount Erin	-28.5088240526176	114.822664260864	259
Australia	Mount Fairfax	-28.7471172926751	114.695978164673	186
Australia	Wizard Peak	-28.8216655241272	114.788761138916	218
Australia	Mount Hill	-29.0189489126087	114.930553436279	182
Australia	Mount Michael	-28.9030734862426	114.965829849243	239
Australia	Mount Adams	-29.3583142732734	115.235767364502	256
Australia	North Hummock	-30.6266124478863	115.161867141724	120
Australia	Barraweelbarra Hill	-28.3309020477852	115.448198318481	239
Australia	Four Mile Hill	-33.6824967121469	115.388288497925	29
Australia	Mount Ross	-33.0760797774231	116.165828704834	346
Australia	Landscape Hill	-32.5274209675506	117.383594512939	387
Australia	Mount Hillman	-33.1177124889244	116.820116043091	325
Australia	Condining Hill	-33.2272724417397	117.308664321899	375
Australia	Bunny Peak	-33.4524262788559	117.43260383606	345
Australia	Moolyawarda Hill	-28.7442576722857	118.212890625	488
Australia	Yardiacco Hill	-28.7541907541088	118.313913345337	459
Australia	Unaly Hill	-28.3758447991583	118.952322006226	485
Australia	Mount Breen	-28.130127737874	119.454946517944	522
Australia	Flat Topped Hill	-28.1786355074243	119.865474700928	496
Australia	Wallaby Knob	-28.1750795222846	120.167169570923	465
Australia	Mount Richardson	-28.7863915199781	119.989585876465	554
Australia	The Two Sisters	-28.2736953004757	120.475559234619	453
Australia	Table Hill	-28.1559356992423	120.599584579468	514
Australia	Cork Tree Hill	-28.6666417971826	120.288534164429	448
Australia	Ranford Peak	-29.0566198720518	120.022630691528	487
Australia	Spotted Dog Hill	-29.1625050269563	120.508518218994	488
Australia	Yeelah Hill	-30.1944728726114	119.147930145264	466
Australia	Windarling Peak	-30.0766702089248	119.286546707153	509
Australia	Yandegin Hill	-30.7150535969373	118.458452224731	415
Australia	Calcaling Hill	-30.8784339013716	118.377513885498	375
Australia	Mount Capo Goleburra	-22.4974910302824	142.585802078247	295
Australia	Mount Puffandwheeze	-20.9118182101573	147.178602218628	304
Australia	North Knoll	-30.0584713901483	135.35885810852	210
Australia	Hathorn Hill	-29.7717533374315	135.768098831177	209
Australia	Hallifax Hill	-29.7138486187103	135.813159942627	203
Australia	Danae Hill	-29.7645263898768	135.914096832275	205
Australia	Mount Hawker	-29.7787562736621	136.085329055786	188
Australia	The Lookout	-30.2876057045271	135.621242523193	197
Australia	Mount Eba	-30.7074529071871	135.198183059692	228
Australia	Mount Vivian	-30.3557679810736	135.884227752686	219
Australia	Owrie Mound	-30.7239080140172	135.830755233765	164
Australia	Mount Morgan	-29.6938685818811	136.409339904785	145
Australia	Saddle Hill	-30.2136850333701	137.107400894165	109
Australia	Hedley Hill	-30.1053358423679	137.415018081665	89
Australia	Pimba Ridge	-30.4827785826624	137.159242630005	142
Australia	Mucka Hill	-28.1776519488942	138.764019012451	105
Australia	Marion Hill	-28.7368072410044	138.825044631958	71
Australia	Bruces Hill	-29.8382614512946	151.313753128052	738
Australia	Twin Mountains	-29.5693512956134	151.716213226318	1097
Australia	Twin Mountains	-29.5753979278574	151.728830337524	1105
Australia	Box Hill	-29.9136532501263	151.383619308472	965
Australia	Looney Hill	-32.7131387029963	147.564067840576	345
Australia	Mount Leadley	-32.70338890026	147.646465301514	370
Australia	Mulguthrie Mountain	-33.2037914503131	147.442016601562	313
Australia	Black Mountain	-32.6062366	149.0992072	695
Australia	Geurie Hill	-32.4343091000852	148.78363609314	275
Australia	Mount Duke	-32.5706135506086	148.908004760742	553
Australia	Kenneths Castle	-32.6978996537084	148.421430587769	472
Australia	Mount Mumble	-32.7261367824498	148.977527618408	498
Australia	Duck Hill	-33.6521371145989	147.657623291016	284
Australia	Tindale Head	-32.6764450186256	150.372447967529	850
Australia	Tongbong Mountain	-32.7249092670717	149.942607879639	897
Australia	Dairy Mountain	-32.7324907095265	150.047235488892	952
Australia	Wheelbarrow Mountain	-32.7192047091651	150.10251045227	1054
Australia	Coxs Crown	-32.7457025394552	150.063629150391	892
Australia	Long Mountain	-32.8903267039903	149.865961074829	930
Australia	Mount Coriaday	-32.7538596856866	150.4039478302	1231
Australia	Tottens Hill	-33.3526129922406	149.185667037964	1032
Australia	Crackerjack Rock	-33.3885962496931	149.411144256592	967
Australia	Mount Parwa	-33.0530618755623	149.646921157837	790
Australia	Learys Hill	-33.6950660193263	149.063701629639	865
Australia	Mount Sandy	-35.7304886161394	139.309215545654	38
Australia	Round Hill	-35.8253990385346	139.384489059448	28
Australia	Jacks Hill	-35.559741639177	139.610223770142	101
Australia	Prura Hill	-35.5088935873299	140.382699966431	110
Australia	Gosse Hill	-35.9397951212344	140.359869003296	145
Australia	Mount Monster	-36.2036981177815	140.322017669678	93
Australia	Sugarloaf Hill	-37.1202219757425	139.985046386719	18
Australia	Rabelais Peak	-37.315499240578	139.844627380371	29
Australia	Mount Burr	-37.6019922523768	140.482006072998	240
Australia	Hancock Hill	-34.0355195228514	141.049861907959	88
Australia	Mount Crozier	-34.9030378799363	141.70166015625	111
Australia	Mount Tanglefoot	-37.5153086199696	145.530910491943	1009
Australia	Gellibrand Hill	-37.6529754765101	144.874048233032	202
Australia	Yarra Ridge	-37.6295955126114	145.354957580566	331
Australia	Steel Hill	-37.7234106588476	145.471086502075	396
Australia	Mount Dandenong	-37.8276837718136	145.352554321289	633
Australia	South Jawbone Peak	-37.3888450252702	145.743598937988	804
Australia	Mount Sugarloaf	-37.1630842	145.275867	350
Australia	Lake Mountain	-37.5046192787978	145.88376045227	1420
Australia	Mount Strickland	-37.5683241706337	145.735788345337	1069
Australia	Mount Stinton	-37.5445092674339	145.818958282471	1063
Australia	Mount Torbreck	-37.3582190823171	145.937147140503	1516
Australia	Bleak Hill	-37.3800473151754	145.909509658813	1314
Australia	The Pinnacle	-37.2749406993358	146.161165237427	681
Australia	Corn Hill	-37.5367507701223	146.187257766724	1326
Australia	Mount Juliet	-37.6490340215786	145.628757476807	1110
Australia	Mount Donna Buang	-37.7060967346072	145.680685043335	1250
Australia	Mount Beenak	-37.8800022716436	145.693731307983	744
Australia	Mount Myrtalia	-37.8264634675116	145.734157562256	799
Australia	Marney Hill	-37.8278193599348	145.801448822022	868
Australia	Gentle Annie	-37.950559797546	145.802049636841	687
Australia	Mount Horsfall	-37.7739712953332	146.043405532837	1134
Australia	Mount Gregory	-37.6902051033771	146.132068634033	1195
Australia	Cone Hill	-37.8184631951133	146.061429977417	882
Australia	Mount Rebecca	-38.0340983669524	143.710870742798	160
Australia	Warrion Hill	-38.2237518243665	143.529853820801	279
Australia	Mount Pleasant	-38.2383149501804	143.848628997803	160
Australia	Mount Murry	-38.5265473266752	143.458013534546	285
Australia	Pine Ridge Hill	-38.6347069159665	143.75018119812	548
Australia	Peters Hill	-38.396366026554	144.004411697388	389
Australia	Scaw Fell	-38.5685690917313	143.948879241943	224
Australia	Mount Moriac	-38.1986640503503	144.16654586792	251
Australia	Parker Hill	-38.8463258344923	143.556461334228	80
Australia	Arthurs Seat	-38.3543110973349	144.952239990234	305
Australia	Bass Hill	-38.4824853933787	145.544900894165	284
Australia	Mount Eirene	-37.987301429698	145.569620132446	346
Australia	Mount Towt	-38.0165192062417	145.684633255005	353
Australia	Mount Ararat	-38.0625541399194	145.550394058228	108
Australia	Humphrey Hill	-38.3444835441371	145.71870803833	245
Australia	Mount Hoddle	-38.7041329045973	146.141510009766	304
Australia	Counsel Hill	-39.7646098960146	144.061832427978	86
Australia	Chase Hill	-40.4574623953202	144.784784317017	90
Australia	Seymour Hill	-40.9767877405303	144.761352539062	134
Australia	Johns Hill	-40.918441917148	145.158319473267	210
Australia	Rainbow Hill	-40.9583171410248	144.948205947876	105
Australia	Mount Frankland	-41.2874812685837	144.930267333984	448
Australia	Mount Mabel	-41.422456048502	144.948892593384	665
Australia	Mount Cleveland	-41.4499320804226	145.377702713013	855
Australia	Two Hummocks	-41.4135093508383	145.808401107788	807
Australia	Mount Lorymer	-41.2257959776859	146.046323776245	560
Australia	Mount Youngbuck	-41.5153258070676	145.286550521851	631
Australia	Mount Charter	-41.622243844406	145.676050186157	840
Australia	Mount Remus	-41.6321881715011	145.813121795654	1110
Australia	Cradle Mountain	-41.6843226472211	145.951824188232	1545
Australia	Barn Bluff	-41.7239243075855	145.923757553101	1559
Australia	Mount Emmett	-41.710149797666	145.982637405396	1410
Australia	Wallandoon Hill	-35.5530382464678	146.666879653931	239
Australia	Kilgowla Mountain	-35.427735465392	147.622261047363	530
Australia	Cookarbine Hill	-35.5208401876878	147.142467498779	467
Australia	Peddles Hill	-35.5561805315991	147.170963287354	518
Australia	Mount McKenzie	-35.8018734902751	147.25396156311	549
Australia	Mount Ochtertyre	-36.0181426038509	146.600275039673	225
Australia	Howlong Hill	-35.9124107445008	146.638040542603	277
Australia	Ironbark Hill	-36.1579740393942	146.72155380249	248
Australia	Dights Hill	-36.0609646485183	146.817855834961	268
Australia	McDonald Hill	-36.1138874115651	146.791248321533	538
Australia	Draper Hill	-36.1988498595449	146.823863983154	549
Australia	Mount Jack	-36.4932155099411	146.951150894165	1190
Australia	Mount Lovick	-37.2100972613958	146.553840637207	1684
Australia	Beecher Hill	-37.1149519969935	146.946687698364	1433
Australia	Mount Emu	-36.6710349927777	147.221088409424	1361
Australia	Mount McKinty	-37.3816841766062	146.435222625732	1350
Australia	Basalt Knob	-37.3813431667545	146.513328552246	1265
Australia	Big Hill	-37.4864370752537	146.379861831665	1311
Australia	Mount Shillinglaw	-37.5048916377037	146.417284011841	1301
Australia	Silver Top	-37.4590532737955	146.469554901123	945
Australia	The Sisters	-37.4556466268519	146.55650138855	636
Australia	Red Hill	-37.5325989619262	146.530838012695	665
Australia	Mount Reynard	-37.3973689533831	146.725931167603	1710
Australia	Snowy Bluff	-37.3691339926171	146.917676925659	1385
Australia	Mount Tamboritha	-37.4714521581275	146.696405410767	1509
Australia	Spion Kopje	-37.5223205408589	146.818284988403	1615
Australia	Trapyard Hill	-37.4805115808607	146.866779327393	1598
Australia	Gable End	-37.5694807006796	146.804122924805	1565
Australia	Mount Easton	-37.6872165529297	146.277294158936	1000
Australia	Basalt Hill	-37.7164855746629	146.251459121704	848
Australia	Mount Mueller	-37.8530344174223	146.286993026733	1451
Australia	Toke Gibbo	-36.7210674860522	147.703714370728	1369
Australia	Mount Murphy	-36.7295979754488	148.002490997314	1456
Australia	Rams Horn	-36.9044013304286	148.123254776001	1603
Australia	Mount Tambo	-37.0052944280905	147.808599472046	1431
Australia	Blue Hill	-36.9239593777726	148.111238479614	1634
Australia	Mount Stradbroke	-36.9505777095629	148.275175094604	1319
Australia	Mount Stony	-36.5801087533446	148.368816375732	1768
Australia	Bald Peak	-36.6971220196631	148.546228408813	888
Australia	Talbingo	-36.7562152636175	148.73574256897	759
Australia	Spicer Hill	-36.8630040915837	148.720808029175	1107
Australia	Minnehan Hill	-36.8882707471953	148.886203765869	975
Australia	Mount Taylor	-36.9804779353466	148.478164672852	1103
Australia	Quidong Tower	-36.9494116372134	148.98190498352	1025
Australia	Mount Sugarloaf	-37.5140831681011	147.705345153809	889
Australia	Mount Little Dick	-37.6571885245884	147.827997207642	320
Australia	Mount Nowa Nowa	-37.6917672522716	148.091669082642	354
Australia	Mount Tabby	-37.4296147228833	148.362121582031	480
Australia	Drys Sugarloaf	-41.261033414313	146.637439727783	330
Australia	Brown Mountain	-42.5980818715563	147.526044845581	792
Australia	Mount Solitary	-42.9570506788134	146.250514984131	952
Australia	Eve Peak	-42.9522764431642	146.42578125	1357
Australia	Lots Wife	-42.9478787931809	146.461572647095	1089
Australia	Mount Scorpio	-43.1599889179589	146.345958709717	1106
Australia	Mount Aldebaran	-43.1769535723978	146.342182159424	1107
Australia	Abrotanella Rise	-43.2172491984908	146.580877304077	1023
Australia	Compton Hill	-42.9229947425417	146.7356300354	670
Australia	Mount Frederick	-43.0507014485926	146.656494140625	921
Australia	Mount Norold	-43.2565180634432	146.259698867798	978
Australia	Ripple Mountain	-43.2620186853964	146.308536529541	793
Australia	Mount Castor	-43.2730809314149	146.359949111938	773
Australia	High Round Mountain	-43.3375394160046	146.298236846924	760
Australia	Mount Hopetoun	-43.2465156595028	146.503200531006	1087
Australia	Federation Peak	-43.2720810370261	146.470584869385	1225
Australia	Mesa	-43.3499610498132	146.780862808228	1012
Australia	Mount Windsor	-43.1802708321872	147.033634185791	384
Australia	Farewell Hill	-43.1341886086585	147.192420959473	491
Australia	Mount Augustus	-42.9662840046164	147.492570877075	163
Australia	Roberts Hill	-43.1606776119127	147.319793701172	206
Australia	Driscolls Hill	-43.2953243323159	147.287178039551	230
Australia	Mount Bleak	-43.4311071933676	147.104015350342	142
Australia	Woolpack Hill	-42.302452099739	147.912197113037	296
Australia	Earlham Hill	-42.6824353983862	147.931337356567	309
Australia	Bishop and Clerk	-42.5948595233445	148.113899230957	599
Austria	Pfänder	47.5071897	9.7798804	1062 m
Austria	Naafkopf	47.0607345	9.6071029	2574 m
Austria	Panüelerkopf	47.0668115	9.6797196	2859 m
Austria	Schesaplana	47.0554803	9.7060638	2965 m
Austria	Zimba	47.0927372	9.7899279	2643 m
Austria	Gaishorn	47.4698493	10.4762552	2247 m
Austria	Glatthorn	47.2650458	9.8795559	2133 m
Austria	Mohnenfluh	47.2323083	10.1022862	2542 m
Austria	Großer Widderstein	47.2846394	10.127604	2533 m
Austria	Roggalspitze	47.1707725	10.2100259	2747 m
Austria	Untere Wildgrubenspitze	47.1645733	10.1265142	2753 m
Austria	Großer Krottenkopf	47.3115294	10.3559841	2656 m
Austria	Bretterspitze	47.3369702	10.4691271	2608 m
Austria	Noppenspitze	47.2324265	10.1018547	2412 m
Austria	Hohes Licht	47.2801049	10.2761407	2651 m
Austria	Feuerspitze	47.1998649	10.3686584	2852 m
Austria	Kapall	47.1486061	10.248999	2315 m
Austria	Hoher Riffler	47.1161318	10.3711815	3168 m
Austria	Gimpel	47.5001748	10.608699	2173 m
Austria	Säuling	47.5349377	10.7552599	2048 m
Austria	Kellenspitze	47.4989963	10.6301564	2238 m
Austria	Thaneller	47.4264949	10.7244719	2341 m
Austria	Daniel	47.4324664	10.8788712	2340 m
Austria	Imster Muttekopf	47.2672953	10.6515885	2774 m
Austria	Wildgrat	47.140548	10.8265012	2971 m
Austria	Fundusfeiler	47.11246	10.8702921	3079 m
Austria	Schneefernerkopf	47.4104297	10.9648314	2875 m
Austria	Wetterspitzen	47.2041668	10.3693794	2895 m
Austria	Hochplattig	47.3528575	10.9867645	2768 m
Austria	Reither Spitze	47.3232523	11.2360314	2374 m
Austria	Pirchkogel	47.2320531	10.9989268	2828 m
Austria	Acherkogel	47.189203	10.9566403	3007 m
Austria	Zwölferkogel	47.3608478	12.5692713	1983 m
Austria	Strahlkogel	47.1091664	11.0197667	3288 m
Austria	Zischgeles	47.1316219	11.0950576	3004 m
Austria	Tschaggunser Mittagspitze	47.0401476	9.8753271	2168 m
Austria	Hochmaderer	46.9309743	10.0280103	2823 m
Austria	Rauher Kopf	46.9890565	10.2819233	2478 m
Austria	Dreiländerspitze	46.8510606	10.1448831	3197 m
Austria	Ochsenkopf	46.9473479	12.8574894	2611 m
Austria	Hohe Spitze	47.1108182	10.3075129	2836 m
Austria	Hocheck	46.8897339	13.3796841	2432 m
Austria	Furgler	47.0403235	10.5120617	3004 m
Austria	Hexenkopf	47.0211393	10.4690917	3035 m
Austria	Paraid Naira	46.9318455	10.2416016	3014 m
Austria	Rofelewand	47.0316807	10.8186189	3353 m
Austria	Schafkopf	46.8999796	10.5617942	2808 m
Austria	Hinterer Brunnenkogel	47.074123	11.102933	3325 m
Austria	Kreuzspitze	46.8164047	10.8700559	3455 m
Austria	Similaun	46.8017756	10.9589583	3599 m
Austria	Gaislachkogel	46.9423316	10.9671352	3056 m
Austria	Lisenser Fernerkogel	47.0966728	11.1150509	3298 m
Austria	Ruderhofspitze	47.0397629	11.1431373	3474 m
Austria	Schaufelspitze	46.9784659	11.1158366	3332 m
Austria	Wilder Freiger	46.9705117	11.1900787	3418 m
Austria	Ramolkogel	46.8467242	10.9590515	3549 m
Austria	Hohe Mut	46.8484808	11.0304802	2653 m
Austria	Hochwilde	46.7666955	11.0210573	3480 m
Austria	Hochficht	48.7366633	13.9212587	1338 m
Austria	Bärenstein	48.683192	13.983561	1077 m
Austria	Kremsmauer	47.8437732	14.1016999	1604 m
Austria	Schwarzberg	48.4924098	14.6795703	996 m
Austria	Ötscher	47.8617839	15.2052368	1893 m
Austria	Schöpfl	48.0861423	15.9113242	893 m
Austria	Hohe Wand	47.8951911	16.0106776	967 m
Austria	Juifen	47.5433168	11.6257698	1988 m
Austria	Mondscheinspitze	47.466189	11.6132094	2106 m
Austria	Seekarspitze	47.2728239	13.5432585	2350 m
Austria	Hinteres Sonnwendjoch	47.598605	11.949675	1986 m
Austria	Vordere Brandjochspitze	47.303007	11.3392179	2599 m
Austria	Birkkarspitze	47.4122975	11.4381763	2749 m
Austria	Serles	47.1239419	11.3813323	2717 m
Austria	Weiße Wand	47.640355	14.005758	2198 m
Austria	Rosenjoch	47.1801816	11.5433465	2796 m
Austria	Hochiss	47.4603505	11.766581	2299 m
Austria	Ebner Joch	47.4251393	11.7740959	1957 m
Austria	Hochnissl	47.3672055	11.6182974	2547 m
Austria	Kellerjoch	47.3190014	11.7711371	2344 m
Austria	Wiedersberger Horn	47.361188	11.9228939	2127 m
Austria	Gilfert	47.2679936	11.7430159	2506 m
Austria	Rastkogel	47.2045348	11.7511255	2762 m
Austria	Lizumer Reckner	47.1440785	11.63052	2886 m
Austria	Kraxentrager	47.0054649	11.589965	2999 m
Austria	Kreuzjoch	47.315651	12.1173638	2071 m
Austria	Penken	47.1702036	11.8012241	2095 m
Austria	Dristner	47.1134392	11.8390177	2767 m
Austria	Ahornspitze	47.1299164	11.9179121	2973 m
Austria	Pyramidenspitze	47.606804	12.2775802	1997 m
Austria	Ellmauer Halt	47.5630381	12.2999801	2344 m
Austria	Rothorn	47.5528264	12.6135564	2403 m
Austria	Feldalphorn	47.3851757	12.0847325	1923 m
Austria	Salzachgeier	47.2936668	12.1033768	2469 m
Austria	Brechhorn	47.3780451	12.2662758	2032 m
Austria	Lodron	47.3634797	12.173096	1925 m
Austria	Steinbergstein	47.3415258	12.1901662	2215 m
Austria	Isskogel	47.2493542	12.0083276	2263 m
Austria	Reichenspitze	47.1380899	12.11215	3303 m
Austria	Hahnenkamm	47.4784081	10.6419846	1938 m
Austria	Pengelstein	47.3908874	12.3484554	1938 m
Austria	Ehrenbachhöhe	47.4184456	12.3593826	1802 m
Austria	Kleiner Rettenstein	47.3370762	12.3418339	2216 m
Austria	Gamshag	47.3645835	12.4677636	2178 m
Austria	Kuhkaser	47.3371473	12.4470503	2054 m
Austria	Schattberg	47.3675098	12.6374472	2018 m
Austria	Pihapper	47.2340232	12.461257	2513 m
Austria	Rabenstein	46.8607479	12.4903382	2891 m
Austria	Kesselspitze	47.0824961	11.312806	2505 m
Austria	Tribulaun	46.9906574	11.3456588	2946 m
Austria	Schrammacher	47.0268403	11.6433616	3410 m
Austria	Wollbachspitze	47.0501043	11.9796185	3209 m
Austria	Rötspitze	47.0091203	12.2629915	3496 m
Austria	Lenkstein	46.9394264	12.166534	3236 m
Austria	Großer Geiger	47.0931621	12.3085844	3360 m
Austria	Rainerhorn	47.1008188	12.3642249	3559 m
Austria	Hoher Eichham	47.0537329	12.4065338	3371 m
Austria	Lasörling	46.9758973	12.3552016	3098 m
Austria	Großer Muntanitz	47.0736056	12.5889817	3232 m
Austria	Eiskögele	47.0963807	12.6605439	3426 m
Austria	Rotstein	46.8559577	12.6022268	2702 m
Austria	Großes Ochsenhorn	47.5389955	12.6603459	2511 m
Austria	Birnhorn	47.4747571	12.7336084	2634 m
Austria	Rainberg	47.8055379	13.1118281	1287 m
Austria	Tristkopf	47.5328965	13.1244688	2110 m
Austria	Schmittenhöhe	47.3296857	12.7381467	1965 m
Austria	Schönfeldspitze	47.458342	12.9377125	2653 m
Austria	Klockerin	47.1496245	12.7411422	3425 m
Austria	Groß Wiesbachhorn	47.157924	12.7558034	3564 m
Austria	Großer Bärenkopf	46.9689736	12.7757793	3251 m
Austria	Loser	47.661516	13.7715782	1837 m
Austria	Spitzmauer	47.6954837	14.0620995	2446 m
Austria	Schwarzkopf	47.1669621	12.8604348	2765 m
Austria	Hochwildstelle	47.3347115	13.8308487	2747 m
Austria	Grossglockner	47.0745309	12.6939088	3798 m
Austria	Roter Knopf	46.9786042	12.7387904	3281 m
Austria	Hochschober	46.9427673	12.6981546	3242 m
Austria	Rauchkofel	47.0757718	12.0917647	3251 m
Austria	Reißkofel	46.6855915	13.1466693	2371 m
Austria	Hohe Pressing	46.9383144	13.6912649	2370 m
Austria	Latschur	46.7384237	13.396209	2236 m
